Gene	GOID	ONTOLOGY	TERM
ANI_1_1052104	GO:0000987	MF	cis-regulatory region sequence-specific DNA binding
ANI_1_1052104	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_1052104	GO:0045944	BP	 RNA polymerase II-specific
ANI_1_1052124	GO:0006400	BP	tRNA modification
ANI_1_1052124	GO:0016763	MF	transferase activity
ANI_1_1052124	GO:0101030	BP	 transferring pentosyl groups
ANI_1_1052124	GO:0008479	MF	tRNA-guanine transglycosylation
ANI_1_1052144	GO:0008654	BP	phospholipid biosynthetic process
ANI_1_1052144	GO:0016020	CC	membrane
ANI_1_1052144	GO:0016780	MF	phosphotransferase activity
ANI_1_1052164	GO:0003950	MF	NAD+ ADP-ribosyltransferase activity
ANI_1_1052164	GO:0006471	BP	protein ADP-ribosylation
ANI_1_1052164	GO:0003950	MF	NAD+ ADP-ribosyltransferase activity
ANI_1_1054034	GO:0035556	BP	intracellular signal transduction
ANI_1_1054034	GO:0004435	MF	phosphatidylinositol phospholipase C activity
ANI_1_1054034	GO:0006629	BP	lipid metabolic process
ANI_1_1054034	GO:0007165	BP	signal transduction
ANI_1_1054034	GO:0003824	MF	catalytic activity
ANI_1_1054034	GO:0055114	BP	oxidation-reduction process
ANI_1_1054034	GO:0016491	MF	oxidoreductase activity
ANI_1_1054034	GO:0010181	MF	FMN binding
ANI_1_1054094	GO:0005515	MF	protein binding
ANI_1_1054124	GO:0022857	MF	transmembrane transporter activity
ANI_1_1054124	GO:0055085	BP	transmembrane transport
ANI_1_1054164	GO:0016705	MF	oxidoreductase activity
ANI_1_1054164	GO:0055114	BP	 acting on paired donors
ANI_1_1054164	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
ANI_1_1054164	GO:0055114	BP	oxidation-reduction process
ANI_1_1054164	GO:0020037	MF	iron ion binding
ANI_1_1054164	GO:0016705	MF	oxidation-reduction process
ANI_1_1056014	GO:0006529	BP	asparagine biosynthetic process
ANI_1_1056014	GO:0004066	MF	asparagine synthase (glutamine-hydrolyzing) activity
ANI_1_1056034	GO:0051536	MF	iron-sulfur cluster binding
ANI_1_1056034	GO:0009055	MF	electron transfer activity
ANI_1_1056034	GO:0055114	BP	oxidation-reduction process
ANI_1_1056034	GO:0046872	MF	metal ion binding
ANI_1_1056034	GO:0016491	MF	oxidoreductase activity
ANI_1_1056034	GO:0005506	MF	iron ion binding
ANI_1_1056034	GO:0055114	BP	oxidation-reduction process
ANI_1_1056034	GO:0016491	MF	oxidoreductase activity
ANI_1_1056034	GO:0055114	BP	oxidation-reduction process
ANI_1_1056034	GO:0016491	MF	oxidoreductase activity
ANI_1_1056034	GO:0051537	MF	2 iron
ANI_1_1056034	GO:0071949	MF	 2 sulfur cluster binding
ANI_1_1056034	GO:0009055	MF	FAD binding
ANI_1_1056034	GO:0051536	MF	electron transfer activity
ANI_1_1056034	GO:0050660	MF	iron-sulfur cluster binding
ANI_1_1056074	GO:0016192	BP	vesicle-mediated transport
ANI_1_1056074	GO:0016021	CC	integral component of membrane
ANI_1_1056084	GO:0003824	MF	catalytic activity
ANI_1_1056084	GO:0055114	BP	oxidation-reduction process
ANI_1_1056084	GO:0016491	MF	oxidoreductase activity
ANI_1_1056084	GO:0031177	MF	phosphopantetheine binding
ANI_1_1056084	GO:0016740	MF	transferase activity
ANI_1_1056104	GO:0046961	MF	proton-transporting ATPase activity
ANI_1_1056104	GO:0033178	CC	 rotational mechanism
ANI_1_1056104	GO:1902600	BP	proton-transporting two-sector ATPase complex
ANI_1_1056164	GO:0004672	MF	protein kinase activity
ANI_1_1056164	GO:0006468	BP	protein phosphorylation
ANI_1_1056164	GO:0005524	MF	ATP binding
ANI_1_1056164	GO:0005524	MF	ATP binding
ANI_1_1056184	GO:0005515	MF	protein binding
ANI_1_1058014	GO:0005515	MF	protein binding
ANI_1_1058034	GO:0071949	MF	FAD binding
ANI_1_1058064	GO:0042025	CC	host cell nucleus
ANI_1_1058144	GO:0035091	MF	phosphatidylinositol binding
ANI_1_1058144	GO:0032266	MF	phosphatidylinositol-3-phosphate binding
ANI_1_1060034	GO:0005524	MF	ATP binding
ANI_1_1060064	GO:0005515	MF	protein binding
ANI_1_1060084	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_1060084	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_1060084	GO:0008270	MF	host cell nucleus
ANI_1_1060084	GO:0006355	BP	zinc ion binding
ANI_1_1060104	GO:0016021	CC	integral component of membrane
ANI_1_1060104	GO:0140326	MF	ATPase-coupled intramembrane lipid transporter activity
ANI_1_1060104	GO:0000287	MF	magnesium ion binding
ANI_1_1060104	GO:0015914	BP	phospholipid transport
ANI_1_1060104	GO:0016021	CC	integral component of membrane
ANI_1_1060104	GO:0005524	MF	ATP binding
ANI_1_1060104	GO:0000166	MF	nucleotide binding
ANI_1_1060104	GO:0140326	MF	ATPase-coupled intramembrane lipid transporter activity
ANI_1_1060184	GO:0000160	BP	phosphorelay signal transduction system
ANI_1_106034	GO:0005975	BP	carbohydrate metabolic process
ANI_1_106034	GO:0004553	MF	hydrolase activity
ANI_1_106084	GO:0055114	BP	oxidation-reduction process
ANI_1_106084	GO:0055114	BP	oxidation-reduction process
ANI_1_106084	GO:0016491	MF	oxidoreductase activity
ANI_1_106084	GO:0015940	BP	pantothenate biosynthetic process
ANI_1_106084	GO:0008677	MF	2-dehydropantoate 2-reductase activity
ANI_1_106114	GO:0006078	BP	(1->6)-beta-D-glucan biosynthetic process
ANI_1_106114	GO:0009272	BP	fungal-type cell wall biogenesis
ANI_1_106154	GO:0006207	BP	'de novo' pyrimidine nucleobase biosynthetic process
ANI_1_106154	GO:0006541	BP	glutamine metabolic process
ANI_1_106154	GO:0004088	MF	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
ANI_1_1062024	GO:0022857	MF	transmembrane transporter activity
ANI_1_1062024	GO:0022857	MF	transmembrane transporter activity
ANI_1_1062024	GO:0055085	BP	transmembrane transport
ANI_1_1062024	GO:0016021	CC	integral component of membrane
ANI_1_1062024	GO:0022857	MF	transmembrane transporter activity
ANI_1_1062024	GO:0055085	BP	transmembrane transport
ANI_1_1062024	GO:0016020	CC	membrane
ANI_1_1062034	GO:0006865	BP	amino acid transport
ANI_1_1062034	GO:0055085	BP	transmembrane transport
ANI_1_1062034	GO:0016021	CC	integral component of membrane
ANI_1_1062034	GO:0055085	BP	transmembrane transport
ANI_1_1062034	GO:0016020	CC	membrane
ANI_1_1062064	GO:0016787	MF	hydrolase activity
ANI_1_1062064	GO:0004724	MF	magnesium-dependent protein serine/threonine phosphatase activity
ANI_1_1062084	GO:0071949	MF	FAD binding
ANI_1_1062084	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_1062084	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_1062084	GO:0055114	BP	oxidation-reduction process
ANI_1_1062084	GO:0016491	MF	oxidoreductase activity
ANI_1_1062104	GO:0008270	MF	zinc ion binding
ANI_1_1062104	GO:0003676	MF	nucleic acid binding
ANI_1_1062124	GO:0004096	MF	catalase activity
ANI_1_1062124	GO:0055114	BP	oxidation-reduction process
ANI_1_1062124	GO:0020037	MF	heme binding
ANI_1_1062124	GO:0055114	BP	oxidation-reduction process
ANI_1_1062124	GO:0020037	MF	heme binding
ANI_1_1062124	GO:0004096	MF	catalase activity
ANI_1_1062124	GO:0006979	BP	response to oxidative stress
ANI_1_1062124	GO:0055114	BP	oxidation-reduction process
ANI_1_1062124	GO:0020037	MF	heme binding
ANI_1_1062124	GO:0020037	MF	heme binding
ANI_1_1062124	GO:0004096	MF	catalase activity
ANI_1_1064014	GO:0030026	BP	cellular manganese ion homeostasis
ANI_1_1064014	GO:0005384	MF	manganese ion transmembrane transporter activity
ANI_1_1064034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1064034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1064034	GO:0055085	BP	transmembrane transport
ANI_1_1064034	GO:0016021	CC	integral component of membrane
ANI_1_1064034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1064034	GO:0055085	BP	transmembrane transport
ANI_1_1064034	GO:0016020	CC	membrane
ANI_1_1064064	GO:0031417	CC	NatC complex
ANI_1_1064084	GO:0016104	BP	triterpenoid biosynthetic process
ANI_1_1064084	GO:0005811	CC	lipid droplet
ANI_1_1064084	GO:0042300	MF	beta-amyrin synthase activity
ANI_1_1064084	GO:0016866	MF	intramolecular transferase activity
ANI_1_1064084	GO:0000250	MF	lanosterol synthase activity
ANI_1_1064124	GO:0005524	MF	ATP binding
ANI_1_1066024	GO:0000175	MF	3'-5'-exoribonuclease activity
ANI_1_1066024	GO:0003676	MF	nucleic acid binding
ANI_1_1066084	GO:0005506	MF	iron ion binding
ANI_1_1066084	GO:0055114	BP	oxidation-reduction process
ANI_1_1066084	GO:0020037	MF	heme binding
ANI_1_1066084	GO:0016705	MF	oxidoreductase activity
ANI_1_1066084	GO:0016705	MF	 acting on paired donors
ANI_1_1066084	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
ANI_1_1066124	GO:0005515	MF	protein binding
ANI_1_1066124	GO:0035091	MF	phosphatidylinositol binding
ANI_1_1066124	GO:0000902	BP	cell morphogenesis
ANI_1_1068014	GO:0016592	CC	mediator complex
ANI_1_1068014	GO:0006357	BP	regulation of transcription by RNA polymerase II
ANI_1_1068014	GO:0003712	MF	transcription coregulator activity
ANI_1_1068024	GO:0005975	BP	carbohydrate metabolic process
ANI_1_1068024	GO:0016868	MF	intramolecular transferase activity
ANI_1_1068024	GO:0016868	MF	 phosphotransferases
ANI_1_1068024	GO:0071704	BP	intramolecular transferase activity
ANI_1_1068024	GO:0016868	MF	 phosphotransferases
ANI_1_1068024	GO:0005975	BP	organic substance metabolic process
ANI_1_1068024	GO:0005975	BP	intramolecular transferase activity
ANI_1_1068024	GO:0000287	MF	 phosphotransferases
ANI_1_1068074	GO:0004672	MF	protein kinase activity
ANI_1_1068074	GO:0006468	BP	protein phosphorylation
ANI_1_1068074	GO:0005524	MF	ATP binding
ANI_1_1068074	GO:0005515	MF	protein binding
ANI_1_1068074	GO:0004672	MF	protein kinase activity
ANI_1_1068074	GO:0006468	BP	protein phosphorylation
ANI_1_1068084	GO:0055114	BP	oxidation-reduction process
ANI_1_1068084	GO:0016702	MF	oxidoreductase activity
ANI_1_1068094	GO:0022857	MF	transmembrane transporter activity
ANI_1_1068094	GO:0055085	BP	transmembrane transport
ANI_1_1068094	GO:0022857	MF	transmembrane transporter activity
ANI_1_1068124	GO:0000814	CC	ESCRT II complex
ANI_1_1068124	GO:0043130	MF	ubiquitin binding
ANI_1_1068124	GO:0032509	BP	endosome transport via multivesicular body sorting pathway
ANI_1_1068124	GO:0032266	MF	phosphatidylinositol-3-phosphate binding
ANI_1_1068124	GO:0043130	MF	ubiquitin binding
ANI_1_1070014	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_1070014	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_1070014	GO:0008270	MF	host cell nucleus
ANI_1_1070014	GO:0006355	BP	zinc ion binding
ANI_1_1070014	GO:0005634	CC	regulation of transcription
ANI_1_1070014	GO:0006351	BP	 DNA-templated
ANI_1_1070014	GO:0003677	MF	nucleus
ANI_1_1070014	GO:0008270	MF	transcription
ANI_1_1070034	GO:0055085	BP	transmembrane transport
ANI_1_1070034	GO:0016021	CC	integral component of membrane
ANI_1_1070084	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_1070084	GO:0003824	MF	catalytic activity
ANI_1_1070084	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_1070084	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_1070084	GO:0055114	BP	oxidation-reduction process
ANI_1_1070084	GO:0016491	MF	oxidoreductase activity
ANI_1_1070084	GO:0071949	MF	FAD binding
ANI_1_1070104	GO:0000079	BP	regulation of cyclin-dependent protein serine/threonine kinase activity
ANI_1_1070104	GO:0019901	MF	protein kinase binding
ANI_1_1070164	GO:0022857	MF	transmembrane transporter activity
ANI_1_1070164	GO:0055085	BP	transmembrane transport
ANI_1_1070164	GO:0016020	CC	membrane
ANI_1_1070164	GO:0071918	BP	urea transmembrane transport
ANI_1_1070164	GO:0016021	CC	integral component of membrane
ANI_1_1070164	GO:0015204	MF	urea transmembrane transporter activity
ANI_1_1070184	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_1070184	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_1070184	GO:0008270	MF	host cell nucleus
ANI_1_1070184	GO:0006355	BP	zinc ion binding
ANI_1_1072014	GO:0005634	CC	nucleus
ANI_1_1072014	GO:0006351	BP	transcription
ANI_1_1072014	GO:0003677	MF	 DNA-templated
ANI_1_1072014	GO:0008270	MF	DNA binding
ANI_1_1072034	GO:0003824	MF	catalytic activity
ANI_1_1072034	GO:0030170	MF	pyridoxal phosphate binding
ANI_1_1072034	GO:0016831	MF	carboxy-lyase activity
ANI_1_1072034	GO:0019752	BP	carboxylic acid metabolic process
ANI_1_1072034	GO:0016831	MF	carboxy-lyase activity
ANI_1_1072034	GO:0006520	BP	cellular amino acid metabolic process
ANI_1_1072104	GO:0003824	MF	catalytic activity
ANI_1_1072104	GO:0033961	MF	cis-stilbene-oxide hydrolase activity
ANI_1_1074024	GO:0005515	MF	protein binding
ANI_1_1074024	GO:0008017	MF	microtubule binding
ANI_1_1074104	GO:0003824	MF	catalytic activity
ANI_1_1074124	GO:0005887	CC	integral component of plasma membrane
ANI_1_1074124	GO:0007232	BP	osmosensory signaling pathway via Sho1 osmosensor
ANI_1_1074124	GO:0005034	MF	osmosensor activity
ANI_1_1074164	GO:0016021	CC	integral component of membrane
ANI_1_1074164	GO:0005524	MF	ATP binding
ANI_1_1074164	GO:0055085	BP	transmembrane transport
ANI_1_1074164	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
ANI_1_1074164	GO:0005524	MF	ATP binding
ANI_1_1074164	GO:0016021	CC	integral component of membrane
ANI_1_1074164	GO:0016887	MF	ATPase activity
ANI_1_1074164	GO:0005524	MF	ATP binding
ANI_1_1074184	GO:0016192	BP	vesicle-mediated transport
ANI_1_1076014	GO:0006189	BP	'de novo' IMP biosynthetic process
ANI_1_1076014	GO:0005524	MF	ATP binding
ANI_1_1076014	GO:0004638	MF	phosphoribosylaminoimidazole carboxylase activity
ANI_1_1076014	GO:0006189	BP	'de novo' IMP biosynthetic process
ANI_1_1076014	GO:0046872	MF	metal ion binding
ANI_1_1076014	GO:0005524	MF	ATP binding
ANI_1_1076024	GO:0005515	MF	protein binding
ANI_1_1076034	GO:0008757	MF	S-adenosylmethionine-dependent methyltransferase activity
ANI_1_1076074	GO:0008299	BP	isoprenoid biosynthetic process
ANI_1_1076074	GO:0004452	MF	isopentenyl-diphosphate delta-isomerase activity
ANI_1_1076074	GO:0016787	MF	hydrolase activity
ANI_1_1076094	GO:0003857	MF	3-hydroxyacyl-CoA dehydrogenase activity
ANI_1_1076094	GO:0006631	BP	fatty acid metabolic process
ANI_1_1076094	GO:0055114	BP	oxidation-reduction process
ANI_1_1076094	GO:0016491	MF	oxidoreductase activity
ANI_1_1076094	GO:0055114	BP	oxidation-reduction process
ANI_1_1076094	GO:0055114	BP	oxidation-reduction process
ANI_1_1076094	GO:0016491	MF	oxidoreductase activity
ANI_1_1076094	GO:0003857	MF	3-hydroxyacyl-CoA dehydrogenase activity
ANI_1_1076094	GO:0055114	BP	oxidation-reduction process
ANI_1_1076094	GO:0006631	BP	fatty acid metabolic process
ANI_1_1076094	GO:0016491	MF	oxidoreductase activity
ANI_1_1076144	GO:0004672	MF	protein kinase activity
ANI_1_1076144	GO:0006468	BP	protein phosphorylation
ANI_1_1076144	GO:0005524	MF	ATP binding
ANI_1_1076144	GO:0004672	MF	protein kinase activity
ANI_1_1076144	GO:0006468	BP	protein phosphorylation
ANI_1_1076144	GO:0005524	MF	ATP binding
ANI_1_1076164	GO:0003677	MF	DNA binding
ANI_1_1076164	GO:0003677	MF	DNA binding
ANI_1_1076164	GO:0006355	BP	regulation of transcription
ANI_1_1076164	GO:0000981	MF	 DNA-templated
ANI_1_1076164	GO:0006355	BP	DNA-binding transcription factor activity
ANI_1_1076184	GO:0005681	CC	spliceosomal complex
ANI_1_1076184	GO:0000387	BP	spliceosomal snRNP assembly
ANI_1_1076184	GO:0006396	BP	RNA processing
ANI_1_1078024	GO:0016491	MF	oxidoreductase activity
ANI_1_1078064	GO:0005992	BP	trehalose biosynthetic process
ANI_1_1078064	GO:0003824	MF	catalytic activity
ANI_1_1078064	GO:0005992	BP	trehalose biosynthetic process
ANI_1_1078064	GO:0003825	MF	alpha
ANI_1_1078104	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_1078104	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_1078104	GO:0008270	MF	host cell nucleus
ANI_1_1078104	GO:0006355	BP	zinc ion binding
ANI_1_1078144	GO:0000027	BP	ribosomal large subunit assembly
ANI_1_1078144	GO:0019843	MF	rRNA binding
ANI_1_1078144	GO:0000470	BP	maturation of LSU-rRNA
ANI_1_1078164	GO:0022857	MF	transmembrane transporter activity
ANI_1_1078164	GO:0055085	BP	transmembrane transport
ANI_1_1078164	GO:0022857	MF	transmembrane transporter activity
ANI_1_1080024	GO:0016829	MF	lyase activity
ANI_1_1080024	GO:0003824	MF	catalytic activity
ANI_1_1080034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1080034	GO:0055085	BP	transmembrane transport
ANI_1_1080034	GO:0016021	CC	integral component of membrane
ANI_1_1080034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1080034	GO:0055085	BP	transmembrane transport
ANI_1_1080034	GO:0016020	CC	membrane
ANI_1_1080034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1080074	GO:0042910	MF	xenobiotic transmembrane transporter activity
ANI_1_1080074	GO:0055085	BP	transmembrane transport
ANI_1_1080074	GO:0016020	CC	membrane
ANI_1_1080074	GO:0015297	MF	antiporter activity
ANI_1_1080124	GO:0033551	CC	monopolin complex
ANI_1_1080124	GO:0005515	MF	protein binding
ANI_1_1080134	GO:0003676	MF	nucleic acid binding
ANI_1_1080164	GO:0016052	BP	carbohydrate catabolic process
ANI_1_1080164	GO:0008496	MF	mannan endo-1
ANI_1_1080164	GO:0003824	MF	6-alpha-mannosidase activity
ANI_1_1080184	GO:0003677	MF	DNA binding
ANI_1_1080184	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_1080184	GO:0006355	BP	 RNA polymerase II-specific
ANI_1_108034	GO:0046556	MF	alpha-L-arabinofuranosidase activity
ANI_1_108034	GO:0046373	BP	L-arabinose metabolic process
ANI_1_108134	GO:0004641	MF	phosphoribosylformylglycinamidine cyclo-ligase activity
ANI_1_108134	GO:0006189	BP	'de novo' IMP biosynthetic process
ANI_1_108134	GO:0005524	MF	ATP binding
ANI_1_108134	GO:0009113	BP	purine nucleobase biosynthetic process
ANI_1_108134	GO:0004637	MF	phosphoribosylamine-glycine ligase activity
ANI_1_108134	GO:0046872	MF	metal ion binding
ANI_1_108134	GO:0005524	MF	ATP binding
ANI_1_108184	GO:0003824	MF	catalytic activity
ANI_1_1082034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1082034	GO:0022857	MF	transmembrane transporter activity
ANI_1_1082034	GO:0055085	BP	transmembrane transport
ANI_1_1082064	GO:0005515	MF	protein binding
ANI_1_1082124	GO:0006506	BP	GPI anchor biosynthetic process
ANI_1_1082124	GO:0005789	CC	endoplasmic reticulum membrane
ANI_1_1082124	GO:0051377	MF	mannose-ethanolamine phosphotransferase activity
ANI_1_1082124	GO:0003824	MF	catalytic activity
ANI_1_1082124	GO:0006506	BP	GPI anchor biosynthetic process
ANI_1_1082124	GO:0051377	MF	mannose-ethanolamine phosphotransferase activity
ANI_1_1082124	GO:0016021	CC	integral component of membrane
ANI_1_1082124	GO:0008484	MF	sulfuric ester hydrolase activity
ANI_1_1082124	GO:0016740	MF	transferase activity
ANI_1_1082124	GO:0006506	BP	GPI anchor biosynthetic process
ANI_1_1082124	GO:0005789	CC	endoplasmic reticulum membrane
ANI_1_1082134	GO:0006506	BP	GPI anchor biosynthetic process
ANI_1_1082134	GO:0051377	MF	mannose-ethanolamine phosphotransferase activity
ANI_1_1082134	GO:0003824	MF	catalytic activity
ANI_1_1082164	GO:0005515	MF	protein binding
ANI_1_1084034	GO:0000062	MF	fatty-acyl-CoA binding
ANI_1_1084074	GO:0005634	CC	nucleus
ANI_1_1084074	GO:0003723	MF	RNA binding
ANI_1_1084074	GO:0003724	MF	RNA helicase activity
ANI_1_1084074	GO:0005524	MF	ATP binding
ANI_1_1084074	GO:0003676	MF	nucleic acid binding
ANI_1_1084074	GO:0005524	MF	ATP binding
ANI_1_1084134	GO:0055085	BP	transmembrane transport
ANI_1_1084134	GO:0005347	MF	ATP transmembrane transporter activity
ANI_1_1084164	GO:0055114	BP	oxidation-reduction process
ANI_1_1084164	GO:0008270	MF	zinc ion binding
ANI_1_1084164	GO:0055114	BP	oxidation-reduction process
ANI_1_1084164	GO:0016491	MF	oxidoreductase activity
ANI_1_1084164	GO:0016491	MF	oxidoreductase activity
ANI_1_1084184	GO:0005515	MF	protein binding
ANI_1_1086014	GO:0005515	MF	protein binding
ANI_1_1086014	GO:0008080	MF	N-acetyltransferase activity
ANI_1_1086014	GO:0004402	MF	histone acetyltransferase activity
ANI_1_1086064	GO:0055114	BP	oxidation-reduction process
ANI_1_1086064	GO:0016491	MF	oxidoreductase activity
ANI_1_1086064	GO:0010181	MF	FMN binding
ANI_1_1086064	GO:0003824	MF	catalytic activity
ANI_1_1086094	GO:0005634	CC	nucleus
ANI_1_1086094	GO:0006351	BP	transcription
ANI_1_1086094	GO:0003677	MF	 DNA-templated
ANI_1_1086094	GO:0008270	MF	DNA binding
ANI_1_1086094	GO:0000981	MF	zinc ion binding
ANI_1_1086094	GO:0042025	CC	DNA-binding transcription factor activity
ANI_1_1086094	GO:0008270	MF	 RNA polymerase II-specific
ANI_1_1086094	GO:0006355	BP	host cell nucleus
ANI_1_1086124	GO:0055114	BP	oxidation-reduction process
ANI_1_1086124	GO:0016491	MF	oxidoreductase activity
ANI_1_1086134	GO:0051028	BP	mRNA transport
ANI_1_1086134	GO:0005846	CC	nuclear cap binding complex
