Chr	Start	End	Length	Abs_summit	Pileup	Fold_enrichment	Pvalue	Name
chromosome_1	7818473	7819418	946	7818639	50.71	1.48856	0.0	peak_264a
chromosome_1	7818473	7819418	946	7818926	50.06	1.46985	0.0	peak_264b
chromosome_1	7818473	7819418	946	7819135	44.21	1.27199	0.0	peak_264c
chromosome_1	7830646	7830960	315	7830783	44.21	1.30141	0.0	peak_265
chromosome_1	7842746	7843034	289	7842810	46.16	1.35488	0.0	peak_266
chromosome_1	7844236	7844715	480	7844419	48.76	1.41171	0.0	peak_267
chromosome_1	7849485	7849656	172	7849519	46.16	1.35755	0.0	peak_268
chromosome_1	7853276	7853589	314	7853311	48.76	1.43242	0.0	peak_269
chromosome_1	7856819	7856972	154	7856895	50.06	1.46985	0.0	peak_270
chromosome_1	7871270	7871456	187	7871354	48.76	1.37167	0.0	peak_271
chromosome_1	7878218	7878364	147	7878292	48.76	1.43242	0.0	peak_272
chromosome_1	7878892	7879132	241	7879016	48.11	1.4137	0.0	peak_273
chromosome_1	7881029	7881695	667	7881250	49.41	1.45113	0.0	peak_274a
chromosome_1	7881029	7881695	667	7881459	44.86	1.30649	0.0	peak_274b
chromosome_1	7881029	7881695	667	7881596	45.51	1.29203	0.0	peak_274c
chromosome_1	7882334	7882524	191	7882403	46.16	1.35755	0.0	peak_275
chromosome_1	7886540	7886764	225	7886680	48.11	1.4137	0.0	peak_276
chromosome_1	7902545	7902733	189	7902644	44.21	1.28797	0.0	peak_277
chromosome_1	7977497	7977823	327	7977615	44.86	1.32012	0.0	peak_278a
chromosome_1	7977497	7977823	327	7977791	48.76	1.43242	0.0	peak_278b
chromosome_1	7977976	7978181	206	7978067	50.71	1.48856	0.0	peak_279
chromosome_1	8094123	8094336	214	8094185	44.21	1.30141	0.0	peak_280
chromosome_1	8094660	8094915	256	8094693	44.21	1.30141	0.0	peak_281
chromosome_1	8150351	8150599	249	8150418	52.02	1.29305	0.0	peak_282a
chromosome_1	8150351	8150599	249	8150497	50.06	1.36546	0.0	peak_282b
chromosome_1	8156005	8156276	272	8156048	46.81	1.3661	0.0	peak_283a
chromosome_1	8156005	8156276	272	8156215	48.11	1.4137	0.0	peak_283b
chromosome_1	8188105	8188275	171	8188189	51.36	1.50728	0.0	peak_284
chromosome_1	8193546	8193742	197	8193588	44.21	1.30141	0.0	peak_285
chromosome_1	8194987	8195165	179	8195060	45.51	1.33884	0.0	peak_286
chromosome_1	8195899	8196188	290	8196103	59.82	1.75057	0.403166	peak_287
chromosome_1	8411802	8412296	495	8411843	51.36	1.34018	0.0	peak_288a
chromosome_1	8411802	8412296	495	8412014	50.71	1.29287	0.0	peak_288b
chromosome_1	8509833	8509997	165	8509941	50.06	1.46985	0.0	peak_289
chromosome_1	8518627	8518849	223	8518655	44.21	1.30141	0.0	peak_290
chromosome_1	8519337	8519591	255	8519495	49.41	1.45113	0.0	peak_291
chromosome_1	8520018	8520368	351	8520087	48.76	1.43242	0.0	peak_292a
chromosome_1	8520018	8520368	351	8520292	49.41	1.45113	0.0	peak_292b
chromosome_1	8521292	8521455	164	8521359	46.16	1.35755	0.0	peak_293
chromosome_1	8524506	8525805	1300	8524559	49.41	1.45113	0.0	peak_294a
chromosome_1	8524506	8525805	1300	8524829	46.81	1.37627	0.0	peak_294b
chromosome_1	8524506	8525805	1300	8525194	44.21	1.30141	0.0	peak_294c
chromosome_1	8524506	8525805	1300	8525397	52.02	1.52599	0.0	peak_294d
chromosome_1	8609136	8609496	361	8609167	46.16	1.28746	0.0	peak_295a
chromosome_1	8609136	8609496	361	8609436	52.67	1.2909	0.0	peak_295b
chromosome_1	9146991	9147166	176	9147018	48.76	1.27362	0.0	peak_296
chromosome_1	9199227	9199396	170	9199387	86.48	1.2864	0.0	peak_297
chromosome_1	9246373	9246711	339	9246438	50.06	1.45466	0.0	peak_298
chromosome_1	9679408	9679797	390	9679571	59.17	1.62614	0.252549	peak_299
chromosome_1	9690840	9691156	317	9690957	57.22	1.55244	0.10327	peak_300
chromosome_1	9694111	9694280	170	9694247	47.46	1.39499	0.0	peak_301
chromosome_1	9694809	9695520	712	9695033	46.81	1.37627	0.0	peak_302a
chromosome_1	9694809	9695520	712	9695196	53.32	1.56342	0.0231072	peak_302b
chromosome_1	9694809	9695520	712	9695406	50.71	1.43652	0.0	peak_302c
chromosome_1	9696915	9697204	290	9697105	56.57	1.657	0.248239	peak_303
chromosome_1	9697374	9697641	268	9697405	44.21	1.30141	0.0	peak_304
chromosome_1	9698004	9698713	710	9698125	60.47	1.76929	0.531998	peak_305a
chromosome_1	9698004	9698713	710	9698611	48.76	1.43242	0.0	peak_305b
chromosome_1	9699882	9700062	181	9699958	56.57	1.657	0.248239	peak_306
chromosome_1	9701838	9702177	340	9701870	46.81	1.37627	0.0	peak_307a
chromosome_1	9701838	9702177	340	9702031	45.51	1.33884	0.0	peak_307b
chromosome_1	9702325	9702544	220	9702396	45.51	1.29203	0.0	peak_308
chromosome_1	9702745	9703109	365	9702798	46.81	1.32815	0.0	peak_309a
chromosome_1	9702745	9703109	365	9703003	47.46	1.39499	0.0	peak_309b
chromosome_1	9704254	9704489	236	9704385	47.46	1.39499	0.0	peak_310
chromosome_1	9704662	9704813	152	9704737	48.76	1.38234	0.0	peak_311
chromosome_1	9704971	9705260	290	9705051	49.41	1.45113	0.0	peak_312
chromosome_1	9705419	9705831	413	9705689	54.62	1.60085	0.122922	peak_313
chromosome_1	9706000	9706312	313	9706056	46.81	1.37627	0.0	peak_314
chromosome_1	9711596	9712290	695	9711755	55.27	1.55088	0.0306419	peak_315a
chromosome_1	9711596	9712290	695	9712158	46.81	1.37627	0.0	peak_315b
chromosome_1	9720323	9720640	318	9720382	46.81	1.37627	0.0	peak_316
chromosome_1	9736863	9737022	160	9736982	51.36	1.50728	0.0	peak_317
chromosome_1	9749263	9749736	474	9749426	51.36	1.50728	0.0	peak_318
chromosome_1	9779430	9779647	218	9779532	50.71	1.48856	0.0	peak_319
chromosome_1	9779967	9780243	277	9780065	63.72	1.86286	0.865386	peak_320
chromosome_1	9796087	9796274	188	9796193	50.06	1.46985	0.0	peak_321
chromosome_1	9799937	9800234	298	9800160	48.76	1.43242	0.0	peak_322
chromosome_1	9802017	9802319	303	9802071	46.81	1.37627	0.0	peak_323a
chromosome_1	9802017	9802319	303	9802224	47.46	1.39499	0.0	peak_323b
chromosome_1	9804247	9804419	173	9804321	57.87	1.69443	0.267403	peak_324
chromosome_1	9805331	9805518	188	9805423	44.21	1.30141	0.0	peak_325
chromosome_1	9830636	9830823	188	9830691	46.81	1.37627	0.0	peak_326
chromosome_1	9884682	9884895	214	9884764	49.41	1.45113	0.0	peak_327
chromosome_1	9890471	9890704	234	9890602	52.02	1.52599	0.0	peak_328
chromosome_1	9895462	9896357	896	9895615	49.41	1.45113	0.0	peak_329a
chromosome_1	9895462	9896357	896	9895893	46.81	1.37627	0.0	peak_329b
chromosome_1	9895462	9896357	896	9896272	48.11	1.41211	0.0	peak_329c
chromosome_1	9927226	9927541	316	9927303	52.02	1.52599	0.0	peak_330
chromosome_1	9928166	9928402	237	9928281	50.06	1.3438	0.0	peak_331
chromosome_1	9931457	9931663	207	9931553	46.81	1.37627	0.0	peak_332
chromosome_1	9934009	9934185	177	9934157	46.81	1.37627	0.0	peak_333
chromosome_1	9940559	9940800	242	9940640	50.71	1.48856	0.0	peak_334
chromosome_1	9940975	9941187	213	9941074	48.11	1.4137	0.0	peak_335
chromosome_1	9948456	9948602	147	9948569	46.81	1.37627	0.0	peak_336
chromosome_1	10271991	10272212	222	10272144	53.97	1.4504	0.0	peak_337
chromosome_1	10298511	10298721	211	10298539	45.51	1.33884	0.0	peak_338
chromosome_1	10298992	10299182	191	10299122	44.21	1.30141	0.0	peak_339
chromosome_1	10299485	10299871	387	10299563	47.46	1.39499	0.0	peak_340
chromosome_1	10300723	10300886	164	10300803	48.76	1.38234	0.0	peak_341
chromosome_1	10301906	10302226	321	10301975	46.81	1.33962	0.0	peak_342a
chromosome_1	10301906	10302226	321	10302161	50.71	1.47756	0.0	peak_342b
chromosome_1	10317153	10317417	265	10317264	47.46	1.35783	0.0	peak_343
chromosome_1	10319527	10319691	165	10319578	45.51	1.29203	0.0	peak_344
chromosome_1	10341749	10342050	302	10341814	45.51	1.33884	0.0	peak_345
chromosome_1	10361362	10361709	348	10361442	44.21	1.30141	0.0	peak_346
chromosome_1	10361861	10362823	963	10361930	46.81	1.37627	0.0	peak_347a
chromosome_1	10361861	10362823	963	10362145	54.62	1.60085	0.122922	peak_347b
chromosome_1	10361861	10362823	963	10362408	60.47	1.76929	0.531998	peak_347c
chromosome_1	10361861	10362823	963	10362709	49.41	1.45113	0.0	peak_347d
chromosome_1	10370115	10370436	322	10370163	44.21	1.28313	0.0	peak_348
chromosome_1	10375625	10376417	793	10375741	50.06	1.46985	0.0	peak_349a
chromosome_1	10375625	10376417	793	10375964	48.11	1.41091	0.0	peak_349b
chromosome_1	10375625	10376417	793	10376125	53.97	1.44646	0.0	peak_349c
chromosome_1	10376766	10377031	266	10376988	52.67	1.54471	0.0	peak_350
chromosome_1	10378010	10378473	464	10378099	48.11	1.4137	0.0	peak_351a
chromosome_1	10378010	10378473	464	10378358	57.22	1.53202	0.0231072	peak_351b
chromosome_1	10378631	10378980	350	10378710	50.06	1.46985	0.0	peak_352a
chromosome_1	10378631	10378980	350	10378868	44.86	1.32012	0.0	peak_352b
chromosome_1	10390239	10390916	678	10390378	45.51	1.33884	0.0	peak_353a
chromosome_1	10390239	10390916	678	10390572	50.71	1.48856	0.0	peak_353b
chromosome_1	10391097	10391429	333	10391230	55.27	1.61957	0.146137	peak_354
chromosome_1	10393739	10393887	149	10393845	57.22	1.47882	0.0	peak_355
chromosome_1	10394148	10394611	464	10394243	48.11	1.4137	0.0	peak_356
chromosome_1	10397030	10397448	419	10397094	47.46	1.39499	0.0	peak_357a
chromosome_1	10397030	10397448	419	10397369	49.41	1.45113	0.0	peak_357b
chromosome_1	10407225	10407447	223	10407405	52.02	1.52599	0.0	peak_358
chromosome_1	10408805	10409001	197	10408887	48.76	1.43242	0.0	peak_359
chromosome_1	10409158	10409313	156	10409190	47.46	1.39499	0.0	peak_360
chromosome_1	10415268	10415508	241	10415374	44.86	1.32012	0.0	peak_361
chromosome_1	10422480	10422638	159	10422563	44.86	1.32012	0.0	peak_362
chromosome_1	10427068	10427250	183	10427176	53.32	1.56342	0.0231072	peak_363
chromosome_1	10453190	10453578	389	10453265	53.97	1.58214	0.0231072	peak_364a
chromosome_1	10453190	10453578	389	10453492	55.27	1.33967	0.0	peak_364b
chromosome_1	10460556	10460798	243	10460694	46.16	1.35755	0.0	peak_365
chromosome_1	10461744	10461908	165	10461818	48.11	1.4137	0.0	peak_366
chromosome_1	10462115	10462345	231	10462259	49.41	1.45113	0.0	peak_367
chromosome_1	10464665	10465156	492	10464782	45.51	1.33884	0.0	peak_368
chromosome_1	10465309	10465752	444	10465413	46.81	1.37627	0.0	peak_369
chromosome_1	10471915	10472235	321	10472057	46.16	1.35755	0.0	peak_370
chromosome_1	10475662	10476001	340	10475689	53.32	1.32477	0.0	peak_371a
chromosome_1	10475662	10476001	340	10475912	48.11	1.4137	0.0	peak_371b
chromosome_1	10477335	10477928	594	10477465	46.16	1.31009	0.0	peak_372a
chromosome_1	10477335	10477928	594	10477737	44.86	1.32012	0.0	peak_372b
chromosome_1	10497956	10498184	229	10498012	44.21	1.30141	0.0	peak_373
chromosome_1	10532482	10532640	159	10532563	53.97	1.58214	0.0231072	peak_374
chromosome_1	10532795	10533007	213	10532938	50.06	1.46985	0.0	peak_375
chromosome_1	10540179	10541020	842	10540280	48.11	1.29098	0.0	peak_376a
chromosome_1	10540179	10541020	842	10540446	44.21	1.27199	0.0	peak_376b
chromosome_1	10540179	10541020	842	10540557	47.46	1.39499	0.0	peak_376c
chromosome_1	10540179	10541020	842	10540715	54.62	1.60085	0.122922	peak_376d
chromosome_1	10543603	10543808	206	10543737	53.97	1.52682	0.0	peak_377
chromosome_1	10544039	10544637	599	10544089	46.81	1.37627	0.0	peak_378a
chromosome_1	10544039	10544637	599	10544343	44.86	1.32012	0.0	peak_378b
chromosome_1	10546110	10547063	954	10546278	46.81	1.37627	0.0	peak_379a
chromosome_1	10546110	10547063	954	10546422	47.46	1.39499	0.0	peak_379b
chromosome_1	10546110	10547063	954	10546694	44.21	1.30141	0.0	peak_379c
chromosome_1	10546110	10547063	954	10546989	50.06	1.46985	0.0	peak_379d
chromosome_1	10547641	10547832	192	10547721	52.67	1.54471	0.0	peak_380
chromosome_1	10552536	10552742	207	10552570	44.86	1.32012	0.0	peak_381
chromosome_1	10559146	10559452	307	10559365	46.16	1.35755	0.0	peak_382
chromosome_1	10568808	10569080	273	10568840	44.86	1.32012	0.0	peak_383
chromosome_1	10574192	10574410	219	10574337	44.21	1.30141	0.0	peak_384
chromosome_1	10579239	10579467	229	10579265	44.21	1.29179	0.0	peak_385
chromosome_1	10579896	10580062	167	10579927	46.81	1.33576	0.0	peak_386
chromosome_1	10584079	10584257	179	10584151	45.51	1.28623	0.0	peak_387
chromosome_1	10594397	10594585	189	10594469	52.67	1.34163	0.0	peak_388
chromosome_1	10595046	10595498	453	10595218	44.21	1.30141	0.0	peak_389
chromosome_1	10603635	10603812	178	10603732	47.46	1.39499	0.0	peak_390
chromosome_1	10604152	10604623	472	10604213	46.81	1.37627	0.0	peak_391a
chromosome_1	10604152	10604623	472	10604399	56.57	1.657	0.248239	peak_391b
chromosome_1	10606592	10606835	244	10606638	46.81	1.37627	0.0	peak_392
chromosome_1	10607150	10607388	239	10607205	48.76	1.37167	0.0	peak_393
chromosome_1	10609121	10609381	261	10609213	44.21	1.30141	0.0	peak_394
chromosome_1	10609718	10609900	183	10609789	49.41	1.45113	0.0	peak_395
chromosome_1	10610386	10610819	434	10610599	44.21	1.30141	0.0	peak_396
chromosome_1	10611879	10612090	212	10612027	48.11	1.4137	0.0	peak_397
chromosome_1	10635845	10636088	244	10636067	57.87	1.46793	0.0	peak_398
chromosome_1	10648631	10648835	205	10648753	51.36	1.42317	0.0	peak_399
chromosome_1	10655547	10656171	625	10655605	48.76	1.43242	0.0	peak_400a
chromosome_1	10655547	10656171	625	10655974	55.27	1.56294	0.0858987	peak_400b
chromosome_1	10661889	10662111	223	10662002	47.46	1.39499	0.0	peak_401
chromosome_1	10665064	10665837	774	10665148	48.76	1.41466	0.0	peak_402a
chromosome_1	10665064	10665837	774	10665308	53.32	1.51368	0.0	peak_402b
chromosome_1	10665064	10665837	774	10665748	52.02	1.41152	0.0	peak_402c
chromosome_1	10678382	10678721	340	10678483	52.02	1.43797	0.0	peak_403
chromosome_1	10679818	10680164	347	10679872	46.81	1.29225	0.0	peak_404
chromosome_1	10686600	10686898	299	10686688	44.21	1.30141	0.0	peak_405
chromosome_1	10687873	10688052	180	10687935	44.21	1.29179	0.0	peak_406
chromosome_1	10690249	10690439	191	10690291	53.32	1.3927	0.0	peak_407
chromosome_1	10695000	10695146	147	10695130	48.11	1.4137	0.0	peak_408
chromosome_1	10695402	10695813	412	10695431	45.51	1.33884	0.0	peak_409a
chromosome_1	10695402	10695813	412	10695671	50.06	1.38012	0.0	peak_409b
chromosome_1	10697016	10697246	231	10697164	47.46	1.39499	0.0	peak_410
chromosome_1	10697398	10697648	251	10697545	47.46	1.39499	0.0	peak_411
chromosome_1	10699444	10700186	743	10699590	46.16	1.35755	0.0	peak_412a
chromosome_1	10699444	10700186	743	10699826	53.97	1.58214	0.0231072	peak_412b
chromosome_1	10701464	10701737	274	10701507	49.41	1.45113	0.0	peak_413
chromosome_1	10705988	10706293	306	10706090	50.71	1.48856	0.0	peak_414
chromosome_1	10712417	10713005	589	10712597	59.17	1.73186	0.403166	peak_415
chromosome_1	10713299	10713901	603	10713385	48.76	1.43242	0.0	peak_416a
chromosome_1	10713299	10713901	603	10713836	48.76	1.43242	0.0	peak_416b
chromosome_1	10715096	10715246	151	10715192	46.16	1.35755	0.0	peak_417
chromosome_1	10719031	10719177	147	10719067	46.16	1.35755	0.0	peak_418a
chromosome_1	10719031	10719177	147	10719126	44.21	1.30141	0.0	peak_418b
chromosome_1	10727452	10727757	306	10727508	49.41	1.45113	0.0	peak_419a
chromosome_1	10727452	10727757	306	10727705	46.81	1.37627	0.0	peak_419b
chromosome_1	10729715	10729930	216	10729789	50.71	1.48856	0.0	peak_420
chromosome_1	10732386	10732601	216	10732419	44.21	1.30141	0.0	peak_421
chromosome_1	10733239	10733479	241	10733398	50.71	1.48856	0.0	peak_422
chromosome_1	10748239	10750330	2092	10748394	44.21	1.30141	0.0	peak_423a
chromosome_1	10748239	10750330	2092	10748574	44.21	1.30141	0.0	peak_423b
chromosome_1	10748239	10750330	2092	10748958	44.21	1.30141	0.0	peak_423c
chromosome_1	10748239	10750330	2092	10749324	46.16	1.35755	0.0	peak_423d
chromosome_1	10748239	10750330	2092	10749532	50.71	1.48856	0.0	peak_423e
chromosome_1	10748239	10750330	2092	10749751	50.06	1.46985	0.0	peak_423f
chromosome_1	10748239	10750330	2092	10750243	48.11	1.4137	0.0	peak_423g
chromosome_1	10769402	10769935	534	10769519	61.77	1.65179	0.267403	peak_424
chromosome_1	10774501	10774652	152	10774611	46.16	1.35755	0.0	peak_425
chromosome_1	10779334	10779535	202	10779472	48.11	1.4137	0.0	peak_426
chromosome_1	10782065	10782305	241	10782123	46.16	1.35755	0.0	peak_427
chromosome_1	10800052	10800219	168	10800129	47.46	1.39499	0.0	peak_428
chromosome_1	10810173	10810629	457	10810249	50.06	1.46985	0.0	peak_429a
chromosome_1	10810173	10810629	457	10810382	47.46	1.39499	0.0	peak_429b
chromosome_1	10812050	10812307	258	10812094	47.46	1.39499	0.0	peak_430
chromosome_1	10813023	10813334	312	10813053	45.51	1.33884	0.0	peak_431a
chromosome_1	10813023	10813334	312	10813269	45.51	1.33884	0.0	peak_431b
chromosome_1	10815913	10816068	156	10815970	45.51	1.33884	0.0	peak_432
chromosome_1	10817109	10817265	157	10817167	45.51	1.33884	0.0	peak_433
chromosome_1	10817878	10818566	689	10818036	50.71	1.48856	0.0	peak_434a
chromosome_1	10817878	10818566	689	10818283	45.51	1.33884	0.0	peak_434b
chromosome_1	10817878	10818566	689	10818485	44.86	1.32012	0.0	peak_434c
chromosome_1	10819112	10819437	326	10819182	44.86	1.32012	0.0	peak_435
chromosome_1	10821401	10821704	304	10821448	48.76	1.43242	0.0	peak_436
chromosome_1	10821892	10822219	328	10822113	55.27	1.53842	0.0231072	peak_437
chromosome_1	10824717	10825228	512	10824747	44.21	1.30141	0.0	peak_438a
chromosome_1	10824717	10825228	512	10824943	48.11	1.36428	0.0	peak_438b
chromosome_1	10824717	10825228	512	10825058	45.51	1.32891	0.0	peak_438c
chromosome_1	10835791	10836041	251	10835832	47.46	1.39499	0.0	peak_439
chromosome_1	10836658	10836867	210	10836754	51.36	1.50728	0.0	peak_440
chromosome_1	10861534	10861829	296	10861569	44.86	1.29779	0.0	peak_441
chromosome_1	10868490	10868792	303	10868563	54.62	1.36337	0.0	peak_442
chromosome_1	10883584	10884020	437	10883862	46.81	1.35751	0.0	peak_443a
chromosome_1	10883584	10884020	437	10883942	46.81	1.35864	0.0	peak_443b
chromosome_1	10890143	10890368	226	10890182	44.21	1.30141	0.0	peak_444
chromosome_1	10892562	10892756	195	10892675	50.06	1.46985	0.0	peak_445
chromosome_1	10896471	10896940	470	10896525	44.86	1.32012	0.0	peak_446a
chromosome_1	10896471	10896940	470	10896784	44.21	1.30141	0.0	peak_446b
chromosome_1	10896471	10896940	470	10896809	45.51	1.33884	0.0	peak_446c
chromosome_1	10897856	10898104	249	10898020	57.87	1.69443	0.267403	peak_447
chromosome_1	10898936	10899755	820	10899193	50.71	1.48856	0.0	peak_448a
chromosome_1	10898936	10899755	820	10899650	51.36	1.50728	0.0	peak_448b
chromosome_1	10901313	10901488	176	10901364	50.71	1.28487	0.0	peak_449
chromosome_1	10904738	10905071	334	10904846	53.97	1.31289	0.0	peak_450
chromosome_1	10906525	10906936	412	10906616	44.86	1.32012	0.0	peak_451a
chromosome_1	10906525	10906936	412	10906900	45.51	1.33884	0.0	peak_451b
chromosome_1	10907163	10907437	275	10907251	45.51	1.33884	0.0	peak_452
chromosome_1	10911487	10911659	173	10911553	48.76	1.38855	0.0	peak_453
chromosome_1	10911987	10912348	362	10912014	44.21	1.30141	0.0	peak_454
chromosome_1	10914177	10914335	159	10914285	46.81	1.37627	0.0	peak_455
chromosome_1	10922269	10922553	285	10922298	54.62	1.26196	0.0	peak_456
chromosome_1	10926019	10926508	490	10926288	47.46	1.39499	0.0	peak_457
chromosome_1	10926815	10927026	212	10926843	44.21	1.30141	0.0	peak_458
chromosome_1	10928033	10928508	476	10928161	44.86	1.32012	0.0	peak_459a
chromosome_1	10928033	10928508	476	10928187	48.11	1.4137	0.0	peak_459b
chromosome_1	10928033	10928508	476	10928429	48.76	1.43242	0.0	peak_459c
chromosome_1	10929845	10930034	190	10929943	59.82	1.75057	0.403166	peak_460
chromosome_1	10930674	10930963	290	10930744	50.06	1.46985	0.0	peak_461
chromosome_2	109	289	181	182	49.41	1.45113	0.0	peak_462
chromosome_2	7798	8075	278	7842	46.16	1.35755	0.0	peak_463
chromosome_2	11467	11629	163	11498	46.16	1.35755	0.0	peak_464
chromosome_2	15022	15547	526	15192	48.76	1.43242	0.0	peak_465
chromosome_2	15886	16199	314	16094	45.51	1.33884	0.0	peak_466
chromosome_2	16950	17117	168	17034	48.76	1.43242	0.0	peak_467
chromosome_2	18516	18757	242	18591	52.67	1.54471	0.0	peak_468
chromosome_2	32314	33122	809	32431	49.41	1.44041	0.0	peak_469a
chromosome_2	32314	33122	809	32637	44.21	1.30141	0.0	peak_469b
chromosome_2	32314	33122	809	32953	51.36	1.41527	0.0	peak_469c
chromosome_2	39833	39995	163	39899	49.41	1.2922	0.0	peak_470
chromosome_2	48208	48386	179	48236	44.86	1.31037	0.0	peak_471
chromosome_2	50706	51050	345	50819	46.81	1.29226	0.0	peak_472
chromosome_2	56308	56585	278	56499	53.97	1.58214	0.0231072	peak_473
chromosome_2	60477	61292	816	60581	51.36	1.41527	0.0	peak_474a
chromosome_2	60477	61292	816	60820	59.17	1.73186	0.403166	peak_474b
chromosome_2	60477	61292	816	61203	58.52	1.71314	0.368104	peak_474c
chromosome_2	65270	65472	203	65342	59.82	1.26703	0.0	peak_475a
chromosome_2	65270	65472	203	65426	53.97	1.39624	0.0	peak_475b
chromosome_2	75808	76611	804	75879	52.02	1.32538	0.0	peak_476a
chromosome_2	75808	76611	804	76110	51.36	1.50728	0.0	peak_476b
chromosome_2	75808	76611	804	76455	57.22	1.57342	0.138608	peak_476c
chromosome_2	77041	77297	257	77156	52.02	1.52599	0.0	peak_477
chromosome_2	78919	79439	521	78969	46.16	1.35755	0.0	peak_478a
chromosome_2	78919	79439	521	79340	49.41	1.45113	0.0	peak_478b
chromosome_2	79625	79866	242	79781	50.06	1.46985	0.0	peak_479
chromosome_2	80059	80641	583	80117	45.51	1.33884	0.0	peak_480a
chromosome_2	80059	80641	583	80340	48.11	1.4137	0.0	peak_480b
chromosome_2	80059	80641	583	80593	50.06	1.46985	0.0	peak_480c
chromosome_2	131070	131522	453	131190	48.11	1.36428	0.0	peak_481
